acctsessionid,acctuniqueid,username,groupname,realm,nasipaddress,nasidentifier,nasportid,nasporttype,acctstarttime,acctstoptime,acctsessiontime,acctauthentic,connectinfo_start,connectinfo_stop,acctinputoctets,acctoutputoctets,calledstationid,callingstationid,acctterminatecause,servicetype,framedprotocol,framedipaddress,acctstartdelay,acctstopdelay,xascendsessionsvrkey
e05d547b3aa2_000_0000001216_1733541312,fcd0b368b2c548f962862730246fe45b,bwki0425@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.101,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 3:15","2024/12/07 3:26",655,RADIUS,,,168673,313014,e0-5d-54-7b-3a-a2:cityroam,e6-18-ca-e8-b3-97,User-Request,Framed-User,,172.25.31.29,,,
e05d547b39f3_000_0000006830_1733545142,83d1035632d6fd476195a8791b61db39,bwki0425@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 4:19",,900,RADIUS,,,423651,628177,e0-5d-54-7b-39-f3:cityroam,e6-18-ca-e8-b3-97,,Framed-User,,172.25.31.29,,,
e05d547b39f3_000_0000002769_1733543181,bc1fa4a4f1c23c5b227f35ee93521201,bwki0425@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 3:46",,0,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,e6-18-ca-e8-b3-97,,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000004693_1733544374,7c2f6c666d2c05b314e2c8bb359c43fb,bwki0425@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 4:06",,0,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,e6-18-ca-e8-b3-97,,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000004087_1733554649,2cd89e51ee4ddc672e5b5c84804f58c4,bwki0425@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 6:57",,300,RADIUS,,,83641,205496,e0-5d-54-7b-39-f3:cityroam,e6-18-ca-e8-b3-97,,Framed-User,,172.25.31.29,,,
e05d547b39f3_000_0000001781_1733541579,22e0ce6df76b624665bc08c71014c181,bwki0425@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 3:19","2024/12/07 3:24",276,RADIUS,,,104354,337549,e0-5d-54-7b-39-f3:cityroam,e6-18-ca-e8-b3-97,Lost-Carrier,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000003436_1733553057,a1f8f85d591ace7505db069ee184af32,bvmg0758@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 6:30","2024/12/07 6:32",93,RADIUS,,,143516,448172,e0-5d-54-7b-39-f3:cityroam,fe-ba-91-0e-15-88,User-Request,Framed-User,,0.0.0.0,,,
e05d547b3aa2_000_0000001626_1733542694,68c89f5809f0406f64eb9d070bf0448f,bvmg0758@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.101,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 3:38","2024/12/07 3:49",669,RADIUS,,,808145,1187568,e0-5d-54-7b-3a-a2:cityroam,fe-ba-91-0e-15-88,User-Request,Framed-User,,172.25.30.248,,,
e05d547b39f3_000_0000001546_1733547354,5c5aaf0ae7e8839af1b41d33ab27bf8d,bvmg0758@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 4:55","2024/12/07 4:56",20,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,fe-ba-91-0e-15-88,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000004143_1733554831,b4d71e0837816a76956df3ae880a4a34,bvmg0758@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 7:00","2024/12/07 7:01",54,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,fe-ba-91-0e-15-88,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000006960_1733545273,19c8f2393b77e9d3f8a12db0ba5061b9,bvmg0758@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 4:21",,900,RADIUS,,,225813,425575,e0-5d-54-7b-39-f3:cityroam,fe-ba-91-0e-15-88,,Framed-User,,172.25.30.248,,,
e05d547b39f3_000_0000003449_1733553179,eb6905c951c39f351735c2501129024a,bvmg0758@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 6:33","2024/12/07 6:33",3,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,fe-ba-91-0e-15-88,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000004160_1733554888,532064869b273986e6a0621964476b75,bvmg0758@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 7:01","2024/12/07 7:01",10,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,fe-ba-91-0e-15-88,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000003466_1733553312,954cf0be0d835558d761cd48747c830b,bvmg0758@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 6:35","2024/12/07 6:35",3,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,fe-ba-91-0e-15-88,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000004175_1733554969,7eb7a7693473c71f5130cffff1e146c6,bvmg0758@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 7:02","2024/12/07 7:03",38,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,fe-ba-91-0e-15-88,Lost-Carrier,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000001589_1733547397,1ef9edf2c4d978152d4b0876cd99f81c,bvmg0758@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 4:56","2024/12/07 4:56",7,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,fe-ba-91-0e-15-88,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000002063_1733549025,42667b4beb6a6340f1590d96020dd89e,bvmg0758@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 5:23","2024/12/07 5:23",5,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,fe-ba-91-0e-15-88,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000002068_1733549071,8da8b83b6a9d411e04c0fc3fd671c472,bvmg0758@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 5:24","2024/12/07 5:24",18,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,fe-ba-91-0e-15-88,User-Request,Framed-User,,0.0.0.0,,,
e05d547b3aa2_000_0000005012_1733555542,7a52e34363869512cbaa6aac42daf7f9,bvmg0758@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.101,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 7:12",,0,RADIUS,,,0,0,e0-5d-54-7b-3a-a2:cityroam,fe-ba-91-0e-15-88,,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000002101_1733549253,3a3cccc18f192cd78ffbb59d13f573c9,bvmg0758@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 5:27","2024/12/07 5:27",18,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,fe-ba-91-0e-15-88,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000002134_1733549391,6a84acab5f3e40a9e1e04946d2a076d7,bvmg0758@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 5:29","2024/12/07 5:29",4,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,fe-ba-91-0e-15-88,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000003144_1733551945,27a44365b25d996359781f9b5fc18ecf,bvmg0758@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 6:12","2024/12/07 6:12",4,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,fe-ba-91-0e-15-88,User-Request,Framed-User,,0.0.0.0,,,
e05d547b3aa2_000_0000003273_1733546563,b73a4c8791e9063fd31219e3e9fa16fe,bvmg0758@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.101,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 4:42","2024/12/07 4:48",357,RADIUS,,,84730,158650,e0-5d-54-7b-3a-a2:cityroam,fe-ba-91-0e-15-88,User-Request,Framed-User,,172.25.30.248,,,
e05d547b39f3_000_0000002198_1733549520,df4b6bb4e5dd1b23f722988b4a9de69f,bvmg0758@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 5:32","2024/12/07 5:50",1084,RADIUS,,,41912,121402,e0-5d-54-7b-39-f3:cityroam,fe-ba-91-0e-15-88,User-Request,Framed-User,,172.25.30.248,,,
e05d547b39f3_000_0000002809_1733551157,90b21535fbed16e5df71ef67386c1739,bvmg0758@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 5:59","2024/12/07 6:11",714,RADIUS,,,283152,623961,e0-5d-54-7b-39-f3:cityroam,fe-ba-91-0e-15-88,User-Request,Framed-User,,172.25.30.248,,,
e05d547b3aa2_000_0000001538_1733542524,180689db45357bb3a0ab0bd72d57c7da,bvmg0758@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.101,jphub1.nghsig.jp,"Dot11radio 1/0.",Wireless-802.11,"2024/12/07 3:35","2024/12/07 3:35",14,RADIUS,,,0,0,e0-5d-54-7b-3a-a2:cityroam,fe-ba-91-0e-15-88,Lost-Carrier,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000001860_1733548079,e814c272b72904643b6b48108b35b3c7,bvmg0758@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 5:08","2024/12/07 5:23",941,RADIUS,,,124360,385233,e0-5d-54-7b-39-f3:cityroam,fe-ba-91-0e-15-88,User-Request,Framed-User,,172.25.30.248,,,
e05d547b3aa2_000_0000001563_1733542559,077ecc968d82afd7d9c387e6a1d3b784,bvmg0758@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.101,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 3:36","2024/12/07 3:38",117,RADIUS,,,67059,99159,e0-5d-54-7b-3a-a2:cityroam,fe-ba-91-0e-15-88,Lost-Carrier,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000003343_1733552481,184bcf483b55987ee9eeb108836555df,bvmg0758@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 6:21","2024/12/07 6:21",16,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,fe-ba-91-0e-15-88,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000004462_1733637516,523587e842ae47cea9f386fe41b8a689,buhj4178@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/08 5:58","2024/12/08 6:16",1048,RADIUS,,,711108,1285027,e0-5d-54-7b-39-f3:cityroam,ee-6e-f9-f1-33-29,User-Request,Framed-User,,172.25.31.166,,,
e05d547b3a75_000_0000000063_1733536736,af76d12542056cd44817fa493d6d6df3,buhj4178@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.102,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 1:58","2024/12/07 2:19",1213,RADIUS,,,6917323,655461036,e0-5d-54-7b-3a-75:cityroam,ee-6e-f9-f1-33-29,User-Request,Framed-User,,172.25.31.166,,,
e05d547b39f3_000_0000001860_1733542049,b4461958d55c1803a6674ea1fc711574,buhj4178@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 3:27","2024/12/07 3:28",31,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,ee-6e-f9-f1-33-29,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000001653_1733541387,1ae6d939e0783d779211ac876f61f5e9,buhj4178@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 3:16","2024/12/07 3:17",40,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,ee-6e-f9-f1-33-29,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000001748_1733541523,f8a4192a03fdd6706167935fbfd95e29,buhj4178@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 3:18","2024/12/07 3:25",369,RADIUS,,,21525,59892,e0-5d-54-7b-39-f3:cityroam,ee-6e-f9-f1-33-29,User-Request,Framed-User,,172.25.31.166,,,
e05d547b39f3_000_0000002517_1733542621,3d62af5d7907aa3a651ec28663f47104,buhj4178@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 3:37","2024/12/07 3:37",49,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,ee-6e-f9-f1-33-29,User-Request,Framed-User,,0.0.0.0,,,
e05d547b3a75_000_0000001152_1733637066,f7d51461cfaf9eae72a6f4c2fc743a98,buhj4178@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.102,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/08 5:51","2024/12/08 6:01",594,RADIUS,,,1971763,40831190,e0-5d-54-7b-3a-75:cityroam,ee-6e-f9-f1-33-29,User-Request,Framed-User,,172.25.31.166,,,
e05d547b39f3_000_0000003056_1733551727,19af5f2b4ad111787e137dbc088807b8,bszu4179@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 6:08","2024/12/07 6:47",2347,RADIUS,,,2034170,3784318,e0-5d-54-7b-39-f3:cityroam,56-6d-cf-0c-fc-11,User-Request,Framed-User,,172.25.29.236,,,
e05d547b3aa2_000_0000004802_1733554569,22863994783b6b8a8f476d838b2df25d,bszu4179@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.101,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 6:56",,1200,RADIUS,,,363356,1034671,e0-5d-54-7b-3a-a2:cityroam,56-6d-cf-0c-fc-11,,Framed-User,,172.25.29.236,,,
e05d547b39f3_000_0000004787_1733638653,facbbfc1a5fb15920a2cdac7189cd081,brck5429@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/08 6:17","2024/12/08 6:23",378,RADIUS,,,15002,50581,e0-5d-54-7b-39-f3:cityroam,fe-fe-21-76-18-4d,User-Request,Framed-User,,172.25.29.99,,,
e05d547b39f3_000_0000004172_1733635888,dd1fae8e7f56e66b9e6034bc251b32f5,brck5429@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/08 5:31","2024/12/08 6:15",2631,RADIUS,,,375051,596446,e0-5d-54-7b-39-f3:cityroam,fe-fe-21-76-18-4d,User-Request,Framed-User,,172.25.29.99,,,
e05d547b3a75_000_0000001135_1733633677,279de997d0f0dda713fa9a2351623821,brck5429@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.102,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/08 4:54","2024/12/08 5:36",2516,RADIUS,,,4139817,50602975,e0-5d-54-7b-3a-75:cityroam,fe-fe-21-76-18-4d,User-Request,Framed-User,,172.25.29.99,,,
e05d547b3aa2_000_0000002627_1733544701,d66a38622231a9075f15b58087e0d35b,bqxc9432@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.101,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 4:11","2024/12/07 4:17",344,RADIUS,,,30076,66274,e0-5d-54-7b-3a-a2:cityroam,b6-f3-e1-85-79-1e,User-Request,Framed-User,,172.25.30.142,,,
e05d547b39f3_000_0000007028_1733545388,25f728cd67d2265cfe367ce77471e9f8,bqxc9432@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 4:23","2024/12/07 4:27",236,RADIUS,,,63581,149663,e0-5d-54-7b-39-f3:cityroam,b6-f3-e1-85-79-1e,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000003413_1733552888,9a1195c21ae4964ada40610fb3216a17,bquz3745@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 6:28","2024/12/07 6:34",379,RADIUS,,,100349,271714,e0-5d-54-7b-39-f3:cityroam,d2-09-46-ca-d2-61,User-Request,Framed-User,,172.25.30.242,,,
e05d547b39f3_000_0000003464_1733553304,298d2d4a5de25a577975452f6a074111,bquz3745@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 6:35","2024/12/07 6:36",90,RADIUS,,,51209,155535,e0-5d-54-7b-39-f3:cityroam,d2-09-46-ca-d2-61,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000003509_1733553651,6514802cf719f3728194e5ededda4b54,bquz3745@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 6:40","2024/12/07 6:40",6,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,d2-09-46-ca-d2-61,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000003514_1733553686,1e28918f64ca9f8ef7d1bfd787181e40,bquz3745@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 6:41","2024/12/07 6:42",65,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,d2-09-46-ca-d2-61,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000001645_1733547504,3b25ee569f8555341d49677d4d07196a,bquz3745@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 4:58","2024/12/07 5:50",3099,RADIUS,,,1253765,2110833,e0-5d-54-7b-39-f3:cityroam,d2-09-46-ca-d2-61,User-Request,Framed-User,,172.25.30.242,,,
e05d547b39f3_000_0000003537_1733553795,11dd6d1b6ae3447584b044a1dc937714,bquz3745@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 6:43","2024/12/07 6:44",77,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,d2-09-46-ca-d2-61,Lost-Carrier,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000002704_1733550918,bedce85793e530e4f1cbe7f75628124a,bquz3745@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 5:55","2024/12/07 6:13",1078,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,d2-09-46-ca-d2-61,User-Request,Framed-User,,172.25.30.242,,,
e05d547b3a75_000_0000000847_1733547132,d3ed997aac351e7df13f932504d7751d,bquz3745@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.102,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 4:52","2024/12/07 4:54",110,RADIUS,,,269275,8630773,e0-5d-54-7b-3a-75:cityroam,d2-09-46-ca-d2-61,User-Request,Framed-User,,0.0.0.0,,,
e05d547b3aa2_000_0000003458_1733547173,12062e0c76012f48e0fd869654d68ca0,bquz3745@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.101,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 4:52","2024/12/07 4:55",166,RADIUS,,,394782,3978044,e0-5d-54-7b-3a-a2:cityroam,d2-09-46-ca-d2-61,User-Request,Framed-User,,0.0.0.0,,,
e05d547b3aa2_000_0000003299_1733546604,fd2a51bc58dfd64b1b0a703fbb7b2854,bquz3745@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.101,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 4:43","2024/12/07 4:44",87,RADIUS,,,780161,5848510,e0-5d-54-7b-3a-a2:cityroam,d2-09-46-ca-d2-61,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000003245_1733552200,103cd143d0ef81bf2a5c87af3436adc9,bquz3745@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 6:16","2024/12/07 6:17",53,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,d2-09-46-ca-d2-61,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000003279_1733552279,fbe4462f5d99641c18b1a301c4892352,bquz3745@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 6:18","2024/12/07 6:18",54,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,d2-09-46-ca-d2-61,User-Request,Framed-User,,0.0.0.0,,,
e05d547b3aa2_000_0000003342_1733546698,e6ba1d1fb6cdfe9f62a5cf9bd82bf577,bquz3745@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.101,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 4:45","2024/12/07 4:51",417,RADIUS,,,1327890,10690043,e0-5d-54-7b-3a-a2:cityroam,d2-09-46-ca-d2-61,User-Request,Framed-User,,172.25.30.242,,,
e05d547b3aa2_000_0000004800_1733554527,5652ce3b724b3c6c115fed5933c91d3a,bquz3745@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.101,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 6:55","2024/12/07 7:01",355,RADIUS,,,26650,81296,e0-5d-54-7b-3a-a2:cityroam,d2-09-46-ca-d2-61,User-Request,Framed-User,,172.25.30.242,,,
e05d547b39f3_000_0000003316_1733552383,24d7accb518c7f0be3e2798ceaee7ea7,bquz3745@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 6:19","2024/12/07 6:21",119,RADIUS,,,90094,229042,e0-5d-54-7b-39-f3:cityroam,d2-09-46-ca-d2-61,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000004055_1733554579,9f1011889ad12fd693d49cd49e12da44,bquz3745@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 6:56","2024/12/07 6:57",82,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,d2-09-46-ca-d2-61,User-Request,Framed-User,,0.0.0.0,,,
e05d547b3a75_000_0000000852_1733547325,5bc36efefc838ba372148e8b1229de41,bquz3745@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.102,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 4:55","2024/12/07 5:01",351,RADIUS,,,4839664,3311339,e0-5d-54-7b-3a-75:cityroam,d2-09-46-ca-d2-61,User-Request,Framed-User,,172.25.30.242,,,
e05d547b39f3_000_0000004097_1733554668,3ad1adfdd0882f9307e30c1942afc90c,bquz3745@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 6:57","2024/12/07 7:00",169,RADIUS,,,169447,366417,e0-5d-54-7b-39-f3:cityroam,d2-09-46-ca-d2-61,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000003394_1733552773,eccce1d4772e11f1eb4f382bb68bd794,bquz3745@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 6:26","2024/12/07 6:27",100,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,d2-09-46-ca-d2-61,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000000649_1733539728,9aa0771a0ce725cda2c08aaa79b72b05,bqrs4857@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 2:48","2024/12/07 2:48",6,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,56-bc-35-dd-07-c8,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000000670_1733539792,5b8e5fd1a5120795a3aadfd883fdcc9a,bqrs4857@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 2:49","2024/12/07 2:50",39,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,56-bc-35-dd-07-c8,User-Request,Framed-User,,0.0.0.0,,,
